module id,category,module gds name,origin x [um],origin y [um],count,wchannel [nm],num fingers,lchannel [nm],lcontact [nm],loverlap [nm],gate asymmetry [nm],w_nmos [nm],w_pmos [nm],module description
'3760',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,9550,10080.0,3,4000.0,32,120.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3761',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,9550,13320.0,3,4000.0,16,120.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3762',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,9550,16560.0,3,4000.0,8,120.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3763',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,9550,19800.0,3,4000.0,4,120.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3764',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,9600,10080.0,3,4000.0,32,120.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3765',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,9600,13320.0,3,4000.0,16,120.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3766',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,9600,16560.0,3,4000.0,8,120.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3767',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.12_lov_0.08_gateasym_0.00_w_4.0,9600,19800.0,3,4000.0,4,120.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3768',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,9650,10080.0,3,4000.0,32,120.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3769',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,9650,13320.0,3,4000.0,16,120.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3770',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,9650,16560.0,3,4000.0,8,120.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3771',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,9650,19800.0,3,4000.0,4,120.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3772',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,9700,10080.0,3,4000.0,32,120.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3773',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,9700,13320.0,3,4000.0,16,120.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3774',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,9700,16560.0,3,4000.0,8,120.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3775',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.12_lov_0.06_gateasym_0.00_w_4.0,9700,19800.0,3,4000.0,4,120.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3776',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,9750,10080.0,3,4000.0,32,120.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3777',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,9750,13320.0,3,4000.0,16,120.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3778',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,9750,16560.0,3,4000.0,8,120.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3779',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,9750,19800.0,3,4000.0,4,120.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3780',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,9800,10080.0,3,4000.0,32,120.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3781',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,9800,13320.0,3,4000.0,16,120.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3782',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,9800,16560.0,3,4000.0,8,120.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3783',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.12_lov_0.04_gateasym_0.00_w_4.0,9800,19800.0,3,4000.0,4,120.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3784',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,9850,10080.0,3,4000.0,32,120.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3785',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,9850,13320.0,3,4000.0,16,120.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3786',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,9850,16560.0,3,4000.0,8,120.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3787',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,9850,19800.0,3,4000.0,4,120.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3788',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,9900,10080.0,3,4000.0,32,120.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3789',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,9900,13320.0,3,4000.0,16,120.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3790',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,9900,16560.0,3,4000.0,8,120.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3791',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.12_lov_0.02_gateasym_0.00_w_4.0,9900,19800.0,3,4000.0,4,120.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3792',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,9950,10080.0,3,4000.0,32,120.0,240.0,0.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3793',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,9950,13320.0,3,4000.0,16,120.0,240.0,0.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3794',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,9950,16560.0,3,4000.0,8,120.0,240.0,0.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3795',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,9950,19800.0,3,4000.0,4,120.0,240.0,0.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3796',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,10000,10080.0,3,4000.0,32,120.0,240.0,0.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3797',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,10000,13320.0,3,4000.0,16,120.0,240.0,0.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3798',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,10000,16560.0,3,4000.0,8,120.0,240.0,0.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3799',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.12_lov_0.0_gateasym_0.00_w_4.0,10000,19800.0,3,4000.0,4,120.0,240.0,0.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3800',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,10050,10080.0,3,4000.0,32,120.0,240.0,-10.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3801',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,10050,13320.0,3,4000.0,16,120.0,240.0,-10.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3802',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,10050,16560.0,3,4000.0,8,120.0,240.0,-10.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3803',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,10050,19800.0,3,4000.0,4,120.0,240.0,-10.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3804',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,10100,10080.0,3,4000.0,32,120.0,240.0,-10.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3805',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,10100,13320.0,3,4000.0,16,120.0,240.0,-10.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3806',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,10100,16560.0,3,4000.0,8,120.0,240.0,-10.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3807',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.12_lov_-0.01_gateasym_0.00_w_4.0,10100,19800.0,3,4000.0,4,120.0,240.0,-10.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3808',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,10150,10080.0,3,4000.0,32,80.0,240.0,100.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3809',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,10150,13320.0,3,4000.0,16,80.0,240.0,100.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3810',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,10150,16560.0,3,4000.0,8,80.0,240.0,100.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3811',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,10150,19800.0,3,4000.0,4,80.0,240.0,100.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3812',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,10200,10080.0,3,4000.0,32,80.0,240.0,100.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3813',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,10200,13320.0,3,4000.0,16,80.0,240.0,100.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3814',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,10200,16560.0,3,4000.0,8,80.0,240.0,100.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3815',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.08_lov_0.1_gateasym_0.00_w_4.0,10200,19800.0,3,4000.0,4,80.0,240.0,100.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3816',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,10250,10080.0,3,4000.0,32,80.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3817',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,10250,13320.0,3,4000.0,16,80.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3818',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,10250,16560.0,3,4000.0,8,80.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3819',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,10250,19800.0,3,4000.0,4,80.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3820',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,10300,10080.0,3,4000.0,32,80.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3821',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,10300,13320.0,3,4000.0,16,80.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3822',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,10300,16560.0,3,4000.0,8,80.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3823',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.08_lov_0.08_gateasym_0.00_w_4.0,10300,19800.0,3,4000.0,4,80.0,240.0,80.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3824',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,10350,10080.0,3,4000.0,32,80.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3825',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,10350,13320.0,3,4000.0,16,80.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3826',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,10350,16560.0,3,4000.0,8,80.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3827',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,10350,19800.0,3,4000.0,4,80.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3828',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,10400,10080.0,3,4000.0,32,80.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3829',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,10400,13320.0,3,4000.0,16,80.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3830',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,10400,16560.0,3,4000.0,8,80.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3831',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.08_lov_0.06_gateasym_0.00_w_4.0,10400,19800.0,3,4000.0,4,80.0,240.0,60.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3832',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,10450,10080.0,3,4000.0,32,80.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3833',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,10450,13320.0,3,4000.0,16,80.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3834',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,10450,16560.0,3,4000.0,8,80.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3835',FINGERED FET,mod_fingered_fet_ov_nmos_nf_4_lc_0.24_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,10450,19800.0,3,4000.0,4,80.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3836',FINGERED FET,mod_fingered_fet_ov_pmos_nf_32_lc_0.24_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,10500,10080.0,3,4000.0,32,80.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3837',FINGERED FET,mod_fingered_fet_ov_pmos_nf_16_lc_0.24_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,10500,13320.0,3,4000.0,16,80.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3838',FINGERED FET,mod_fingered_fet_ov_pmos_nf_8_lc_0.24_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,10500,16560.0,3,4000.0,8,80.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3839',FINGERED FET,mod_fingered_fet_ov_pmos_nf_4_lc_0.24_lch_0.08_lov_0.04_gateasym_0.00_w_4.0,10500,19800.0,3,4000.0,4,80.0,240.0,40.0,0.0,None,None,"3-Terminal Fingered FETs PMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3840',FINGERED FET,mod_fingered_fet_ov_nmos_nf_32_lc_0.24_lch_0.08_lov_0.02_gateasym_0.00_w_4.0,10550,10080.0,3,4000.0,32,80.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3841',FINGERED FET,mod_fingered_fet_ov_nmos_nf_16_lc_0.24_lch_0.08_lov_0.02_gateasym_0.00_w_4.0,10550,13320.0,3,4000.0,16,80.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
'3842',FINGERED FET,mod_fingered_fet_ov_nmos_nf_8_lc_0.24_lch_0.08_lov_0.02_gateasym_0.00_w_4.0,10550,16560.0,3,4000.0,8,80.0,240.0,20.0,0.0,None,None,"3-Terminal Fingered FETs NMOS Pads are ordered (from bottom-to-top): S, D, G, S, D, G, S, D, G, S, D, G"
